"Step","0302125358 - train_accuracy","0302125358 - train_accuracy__MIN","0302125358 - train_accuracy__MAX"
"4234","0.96875","0.96875","0.96875"
"4235","1","1","1"
"4236","0.96875","0.96875","0.96875"
"4237","1","1","1"
"4238","1","1","1"
"4239","1","1","1"
"4240","1","1","1"
"4241","0.96875","0.96875","0.96875"
"4242","1","1","1"
"4243","1","1","1"
"4244","1","1","1"
"4245","1","1","1"
"4246","1","1","1"
"4247","1","1","1"
"4248","1","1","1"
"4249","1","1","1"
"4250","1","1","1"
"4251","0.96875","0.96875","0.96875"
"4252","1","1","1"
"4253","1","1","1"
"4254","1","1","1"
"4255","1","1","1"
"4256","1","1","1"
"4257","1","1","1"
"4258","0.96875","0.96875","0.96875"
"4259","1","1","1"
"4260","0.96875","0.96875","0.96875"
"4261","0.96875","0.96875","0.96875"
"4262","0.96875","0.96875","0.96875"
"4263","1","1","1"
"4264","0.96875","0.96875","0.96875"
"4265","1","1","1"
"4266","0.96875","0.96875","0.96875"
"4267","1","1","1"
"4268","0.96875","0.96875","0.96875"
"4269","0.96875","0.96875","0.96875"
"4270","0.96875","0.96875","0.96875"
"4271","0.9375","0.9375","0.9375"
"4272","0.96875","0.96875","0.96875"
"4273","0.96875","0.96875","0.96875"
"4274","1","1","1"
"4275","1","1","1"
"4276","0.96875","0.96875","0.96875"
"4277","1","1","1"
"4278","0.96875","0.96875","0.96875"
"4279","0.96875","0.96875","0.96875"
"4280","1","1","1"
"4281","0.96875","0.96875","0.96875"
"4282","1","1","1"
"4283","1","1","1"
"4284","1","1","1"
"4285","1","1","1"
"4286","1","1","1"
"4287","1","1","1"
"4288","0.96875","0.96875","0.96875"
"4289","1","1","1"
"4290","1","1","1"
"4291","1","1","1"
"4292","1","1","1"
"4293","1","1","1"
"4294","1","1","1"
"4295","1","1","1"
"4296","1","1","1"
"4297","1","1","1"
"4298","0.96875","0.96875","0.96875"
"4299","1","1","1"
"4300","0.96875","0.96875","0.96875"
"4301","0.96875","0.96875","0.96875"
"4302","0.96875","0.96875","0.96875"
"4303","1","1","1"
"4304","1","1","1"
"4305","0.96875","0.96875","0.96875"
"4306","1","1","1"
"4307","1","1","1"
"4308","1","1","1"
"4309","1","1","1"
"4310","1","1","1"
"4311","1","1","1"
"4312","1","1","1"
"4313","1","1","1"
"4314","1","1","1"
"4315","1","1","1"
"4316","0.96875","0.96875","0.96875"
"4317","1","1","1"
"4318","1","1","1"
"4319","1","1","1"
"4320","0.96875","0.96875","0.96875"
"4321","1","1","1"
"4322","1","1","1"
"4323","1","1","1"
"4324","1","1","1"
"4325","1","1","1"
"4326","1","1","1"
"4327","1","1","1"
"4328","1","1","1"
"4329","0.9375","0.9375","0.9375"
"4330","1","1","1"
"4331","1","1","1"
"4332","1","1","1"
"4333","1","1","1"
"4334","1","1","1"
"4335","1","1","1"
"4336","1","1","1"
"4337","1","1","1"
"4338","1","1","1"
"4339","0.96875","0.96875","0.96875"
"4340","1","1","1"
"4341","0.96875","0.96875","0.96875"
"4342","1","1","1"
"4343","1","1","1"
"4344","0.96875","0.96875","0.96875"
"4345","1","1","1"
"4346","1","1","1"
"4347","0.96875","0.96875","0.96875"
"4348","1","1","1"
"4349","0.96875","0.96875","0.96875"
"4350","1","1","1"
"4351","0.96875","0.96875","0.96875"
"4352","1","1","1"
"4353","1","1","1"
"4354","1","1","1"
"4355","1","1","1"
"4356","1","1","1"
"4357","1","1","1"
"4358","0.96875","0.96875","0.96875"
"4359","0.9375","0.9375","0.9375"
"4360","1","1","1"
"4361","1","1","1"
"4362","0.96875","0.96875","0.96875"
"4363","1","1","1"
"4364","1","1","1"
"4365","1","1","1"
"4366","1","1","1"
"4367","1","1","1"
"4368","1","1","1"
"4369","0.90625","0.90625","0.90625"
"4370","1","1","1"
"4371","1","1","1"
"4372","1","1","1"
"4373","0.96875","0.96875","0.96875"
"4374","0.96875","0.96875","0.96875"
"4375","1","1","1"
"4376","0.96875","0.96875","0.96875"
"4377","1","1","1"
"4378","0.96875","0.96875","0.96875"
"4379","1","1","1"
"4380","0.96875","0.96875","0.96875"
"4381","1","1","1"
"4382","0.96875","0.96875","0.96875"
"4383","1","1","1"
"4384","1","1","1"
"4385","0.96875","0.96875","0.96875"
"4386","1","1","1"
"4387","0.96875","0.96875","0.96875"
"4388","1","1","1"
"4389","1","1","1"
"4390","1","1","1"
"4391","0.96875","0.96875","0.96875"
"4392","0.96875","0.96875","0.96875"
"4393","0.96875","0.96875","0.96875"
"4394","1","1","1"
"4395","0.875","0.875","0.875"
"4396","0.96875","0.96875","0.96875"
"4397","1","1","1"
"4398","0.96875","0.96875","0.96875"
"4399","1","1","1"
"4400","1","1","1"
"4401","1","1","1"
"4402","0.9375","0.9375","0.9375"
"4403","1","1","1"
"4404","1","1","1"
"4405","1","1","1"
"4406","0.96875","0.96875","0.96875"
"4407","1","1","1"
"4408","0.96875","0.96875","0.96875"
"4409","1","1","1"
"4410","1","1","1"
"4411","1","1","1"
"4412","0.96875","0.96875","0.96875"
"4413","1","1","1"
"4414","0.96875","0.96875","0.96875"
"4415","1","1","1"
"4416","1","1","1"
"4417","1","1","1"
"4418","1","1","1"
"4419","1","1","1"
"4420","1","1","1"
"4421","0.96875","0.96875","0.96875"
"4422","1","1","1"
"4423","1","1","1"
"4424","0.96875","0.96875","0.96875"
"4425","1","1","1"
"4426","1","1","1"
"4427","0.96875","0.96875","0.96875"
"4428","1","1","1"
"4429","1","1","1"
"4430","0.96875","0.96875","0.96875"
"4431","1","1","1"
"4432","0.96875","0.96875","0.96875"
"4433","1","1","1"
"4434","1","1","1"
"4435","1","1","1"
"4436","1","1","1"
"4437","1","1","1"
"4438","0.96875","0.96875","0.96875"
"4439","1","1","1"
"4440","0.96875","0.96875","0.96875"
"4441","1","1","1"
"4442","1","1","1"
"4443","1","1","1"
"4444","1","1","1"
"4445","0.96875","0.96875","0.96875"
"4446","0.9375","0.9375","0.9375"
"4447","1","1","1"
"4448","1","1","1"
"4449","0.96875","0.96875","0.96875"
"4450","1","1","1"
"4451","0.96875","0.96875","0.96875"
"4452","0.96875","0.96875","0.96875"
"4453","0.90625","0.90625","0.90625"
"4454","0.96875","0.96875","0.96875"
"4455","1","1","1"
"4456","1","1","1"
"4457","1","1","1"
"4458","1","1","1"
"4459","1","1","1"
"4460","1","1","1"
"4461","0.9375","0.9375","0.9375"
"4462","1","1","1"
"4463","1","1","1"
"4464","1","1","1"
"4465","0.96875","0.96875","0.96875"
"4466","1","1","1"
"4467","1","1","1"
"4468","1","1","1"
"4469","1","1","1"
"4470","1","1","1"
"4471","1","1","1"
"4472","0.96875","0.96875","0.96875"
"4473","1","1","1"
"4474","1","1","1"
"4475","1","1","1"
"4476","1","1","1"
"4477","0.96875","0.96875","0.96875"
"4478","1","1","1"
"4479","0.96875","0.96875","0.96875"
"4480","1","1","1"
"4481","1","1","1"
"4482","1","1","1"
"4483","1","1","1"
"4484","0.96875","0.96875","0.96875"
"4485","1","1","1"
"4486","1","1","1"
"4487","0.96875","0.96875","0.96875"
"4488","1","1","1"
"4489","0.96875","0.96875","0.96875"
"4490","0.96875","0.96875","0.96875"
"4491","1","1","1"
"4492","0.9375","0.9375","0.9375"
"4493","1","1","1"
"4494","1","1","1"
"4495","1","1","1"
"4496","1","1","1"
"4497","1","1","1"
"4498","1","1","1"
"4499","0.96875","0.96875","0.96875"
"4500","0.96875","0.96875","0.96875"
"4501","1","1","1"
"4502","1","1","1"
"4503","0.96875","0.96875","0.96875"
"4504","1","1","1"
"4505","1","1","1"
"4506","0.96875","0.96875","0.96875"
"4507","0.96875","0.96875","0.96875"
"4508","1","1","1"
"4509","1","1","1"
"4510","1","1","1"
"4512","1","1","1"
"4513","0.96875","0.96875","0.96875"
"4514","0.96875","0.96875","0.96875"
"4515","0.96875","0.96875","0.96875"
"4516","1","1","1"
"4517","1","1","1"
"4518","1","1","1"
"4519","1","1","1"
"4520","1","1","1"
"4521","1","1","1"
"4522","0.96875","0.96875","0.96875"
"4523","1","1","1"
"4524","1","1","1"
"4525","0.9375","0.9375","0.9375"
"4526","1","1","1"
"4527","0.9375","0.9375","0.9375"
"4528","1","1","1"
"4529","0.96875","0.96875","0.96875"
"4530","1","1","1"
"4531","1","1","1"
"4532","1","1","1"
"4533","0.96875","0.96875","0.96875"
"4534","1","1","1"
"4535","1","1","1"
"4536","1","1","1"
"4537","1","1","1"
"4538","0.96875","0.96875","0.96875"
"4539","0.96875","0.96875","0.96875"
"4540","1","1","1"
"4541","1","1","1"
"4542","0.96875","0.96875","0.96875"
"4543","1","1","1"
"4544","1","1","1"
"4545","1","1","1"
"4546","1","1","1"
"4547","1","1","1"
"4548","1","1","1"
"4549","1","1","1"
"4550","1","1","1"
"4551","1","1","1"
"4552","0.96875","0.96875","0.96875"
"4553","0.96875","0.96875","0.96875"
"4554","1","1","1"
"4555","0.9375","0.9375","0.9375"
"4556","0.96875","0.96875","0.96875"
"4557","1","1","1"
"4558","0.96875","0.96875","0.96875"
"4559","0.96875","0.96875","0.96875"
"4560","0.96875","0.96875","0.96875"
"4561","1","1","1"
"4562","0.9375","0.9375","0.9375"
"4563","1","1","1"
"4564","1","1","1"
"4565","1","1","1"
"4566","1","1","1"
"4567","1","1","1"
"4568","1","1","1"
"4569","0.96875","0.96875","0.96875"
"4570","1","1","1"
"4571","0.96875","0.96875","0.96875"
"4572","1","1","1"
"4573","1","1","1"
"4574","0.96875","0.96875","0.96875"
"4575","1","1","1"
"4576","0.96875","0.96875","0.96875"
"4577","0.96875","0.96875","0.96875"
"4578","1","1","1"
"4579","1","1","1"
"4580","1","1","1"
"4581","0.96875","0.96875","0.96875"
"4582","1","1","1"
"4583","1","1","1"
"4584","0.96875","0.96875","0.96875"
"4585","0.90625","0.90625","0.90625"
"4586","1","1","1"
"4587","1","1","1"
"4588","1","1","1"
"4589","1","1","1"
"4590","0.96875","0.96875","0.96875"
"4591","1","1","1"
"4592","1","1","1"
"4593","0.96875","0.96875","0.96875"
"4594","1","1","1"
"4595","1","1","1"
"4596","0.96875","0.96875","0.96875"
"4597","0.96875","0.96875","0.96875"
"4598","1","1","1"
"4599","1","1","1"
"4600","1","1","1"
"4601","0.96875","0.96875","0.96875"
"4602","1","1","1"
"4603","0.96875","0.96875","0.96875"
"4604","1","1","1"
"4605","0.9375","0.9375","0.9375"
"4606","0.9375","0.9375","0.9375"
"4607","1","1","1"
"4608","0.96875","0.96875","0.96875"
"4609","1","1","1"
"4610","0.96875","0.96875","0.96875"
"4611","1","1","1"
"4612","1","1","1"
"4613","0.96875","0.96875","0.96875"
"4614","1","1","1"
"4615","0.96875","0.96875","0.96875"
"4616","0.96875","0.96875","0.96875"
"4617","1","1","1"
"4618","1","1","1"
"4619","1","1","1"
"4620","0.96875","0.96875","0.96875"
"4621","0.96875","0.96875","0.96875"
"4622","1","1","1"
"4623","0.96875","0.96875","0.96875"
"4624","0.96875","0.96875","0.96875"
"4625","1","1","1"
"4626","1","1","1"
"4627","1","1","1"
"4628","1","1","1"
"4629","1","1","1"
"4630","1","1","1"
"4631","1","1","1"
"4632","1","1","1"
"4633","1","1","1"
"4634","1","1","1"
"4635","1","1","1"
"4636","0.96875","0.96875","0.96875"
"4637","1","1","1"
"4638","0.96875","0.96875","0.96875"
"4639","0.9375","0.9375","0.9375"
"4640","0.96875","0.96875","0.96875"
"4641","1","1","1"
"4642","0.96875","0.96875","0.96875"
"4643","1","1","1"
"4644","1","1","1"
"4645","1","1","1"
"4646","1","1","1"
"4647","0.96875","0.96875","0.96875"
"4648","0.96875","0.96875","0.96875"
"4649","1","1","1"
"4650","1","1","1"
"4651","1","1","1"
"4652","1","1","1"
"4653","1","1","1"
"4654","1","1","1"
"4655","0.9375","0.9375","0.9375"
"4656","1","1","1"
"4657","1","1","1"
"4658","0.96875","0.96875","0.96875"
"4659","1","1","1"
"4660","0.9375","0.9375","0.9375"
"4661","1","1","1"
"4662","1","1","1"
"4663","1","1","1"
"4664","0.96875","0.96875","0.96875"
"4665","1","1","1"
"4666","1","1","1"
"4667","0.9375","0.9375","0.9375"
"4668","0.96875","0.96875","0.96875"
"4669","1","1","1"
"4670","0.9375","0.9375","0.9375"
"4671","1","1","1"
"4672","1","1","1"
"4673","1","1","1"
"4674","1","1","1"
"4675","0.9375","0.9375","0.9375"
"4676","0.9375","0.9375","0.9375"
"4677","1","1","1"
"4678","0.96875","0.96875","0.96875"
"4679","1","1","1"
"4680","0.96875","0.96875","0.96875"
"4681","0.96875","0.96875","0.96875"
"4682","0.96875","0.96875","0.96875"
"4683","0.96875","0.96875","0.96875"
"4684","1","1","1"
"4685","1","1","1"
"4686","0.96875","0.96875","0.96875"
"4687","1","1","1"
"4688","1","1","1"
"4689","0.9375","0.9375","0.9375"
"4690","0.96875","0.96875","0.96875"
"4691","0.9375","0.9375","0.9375"
"4692","1","1","1"
"4693","0.9375","0.9375","0.9375"
"4694","1","1","1"
"4695","1","1","1"
"4696","1","1","1"
"4697","1","1","1"
"4698","1","1","1"
"4699","1","1","1"
"4700","1","1","1"
"4701","1","1","1"
"4702","0.96875","0.96875","0.96875"
"4703","0.96875","0.96875","0.96875"
"4704","0.96875","0.96875","0.96875"
"4705","1","1","1"
"4706","0.96875","0.96875","0.96875"
"4707","1","1","1"
"4708","1","1","1"
"4709","1","1","1"
"4710","0.9375","0.9375","0.9375"
"4711","0.96875","0.96875","0.96875"
"4712","1","1","1"
"4713","0.96875","0.96875","0.96875"
"4714","1","1","1"
"4715","0.96875","0.96875","0.96875"
"4716","1","1","1"
"4717","1","1","1"
"4718","1","1","1"
"4719","1","1","1"
"4720","1","1","1"
"4721","0.90625","0.90625","0.90625"
"4722","1","1","1"
"4723","1","1","1"
"4724","1","1","1"
"4725","0.96875","0.96875","0.96875"
"4726","0.96875","0.96875","0.96875"
"4727","1","1","1"
"4728","1","1","1"
"4729","1","1","1"
"4730","0.96875","0.96875","0.96875"
"4731","1","1","1"
"4732","1","1","1"
"4733","0.96875","0.96875","0.96875"
"4734","1","1","1"
"4735","1","1","1"
"4736","0.96875","0.96875","0.96875"
"4737","1","1","1"
"4738","0.96875","0.96875","0.96875"
"4739","1","1","1"
"4740","0.96875","0.96875","0.96875"
"4741","1","1","1"
"4742","1","1","1"
"4743","0.9375","0.9375","0.9375"
"4744","1","1","1"
"4745","1","1","1"
"4746","0.96875","0.96875","0.96875"
"4747","0.96875","0.96875","0.96875"
"4748","0.9375","0.9375","0.9375"
"4749","1","1","1"
"4750","1","1","1"
"4751","1","1","1"
"4752","1","1","1"
"4753","0.9375","0.9375","0.9375"
"4754","0.96875","0.96875","0.96875"
"4755","1","1","1"
"4756","1","1","1"
"4757","1","1","1"
"4758","1","1","1"
"4759","1","1","1"
"4760","0.9375","0.9375","0.9375"
"4761","1","1","1"
"4762","0.96875","0.96875","0.96875"
"4763","0.96875","0.96875","0.96875"
"4764","1","1","1"
"4765","1","1","1"
"4766","0.96875","0.96875","0.96875"
"4767","1","1","1"
"4768","1","1","1"
"4769","1","1","1"
"4770","1","1","1"
"4771","1","1","1"
"4772","1","1","1"
"4773","1","1","1"
"4774","1","1","1"
"4775","0.96875","0.96875","0.96875"
"4776","1","1","1"
"4777","1","1","1"
"4778","0.96875","0.96875","0.96875"
"4779","0.96875","0.96875","0.96875"
"4780","1","1","1"
"4781","1","1","1"
"4782","1","1","1"
"4783","1","1","1"
"4784","1","1","1"
"4785","1","1","1"
"4786","1","1","1"
"4787","1","1","1"
"4788","0.96875","0.96875","0.96875"
"4789","1","1","1"
"4790","0.96875","0.96875","0.96875"
"4791","1","1","1"
"4792","1","1","1"
"4793","0.9375","0.9375","0.9375"
"4794","1","1","1"
"4795","0.96875","0.96875","0.96875"
"4796","1","1","1"
"4797","1","1","1"
"4798","1","1","1"
"4799","1","1","1"
"4800","0.96875","0.96875","0.96875"
"4801","1","1","1"
"4802","0.96875","0.96875","0.96875"
"4803","0.9375","0.9375","0.9375"
"4804","1","1","1"
"4805","0.96875","0.96875","0.96875"
"4806","0.96875","0.96875","0.96875"
"4807","1","1","1"
"4808","0.9375","0.9375","0.9375"
"4809","1","1","1"
"4810","1","1","1"
"4811","0.96875","0.96875","0.96875"
"4812","0.96875","0.96875","0.96875"
"4813","0.96875","0.96875","0.96875"
"4814","0.96875","0.96875","0.96875"
"4815","1","1","1"
"4816","0.9375","0.9375","0.9375"
"4817","1","1","1"
"4818","1","1","1"
"4819","0.9375","0.9375","0.9375"
"4820","1","1","1"
"4821","1","1","1"
"4822","1","1","1"
"4823","0.9375","0.9375","0.9375"
"4824","0.96875","0.96875","0.96875"
"4825","1","1","1"
"4826","0.96875","0.96875","0.96875"
"4827","0.96875","0.96875","0.96875"
"4828","0.96875","0.96875","0.96875"
"4829","0.96875","0.96875","0.96875"
"4830","1","1","1"
"4831","0.96875","0.96875","0.96875"
"4832","1","1","1"
"4833","1","1","1"
"4834","1","1","1"
"4835","0.96875","0.96875","0.96875"
"4836","0.96875","0.96875","0.96875"
"4837","0.96875","0.96875","0.96875"
"4838","0.96875","0.96875","0.96875"
"4839","1","1","1"
"4840","1","1","1"
"4841","1","1","1"
"4842","0.96875","0.96875","0.96875"
"4843","1","1","1"
"4844","0.96875","0.96875","0.96875"
"4845","0.96875","0.96875","0.96875"
"4846","1","1","1"
"4847","0.96875","0.96875","0.96875"
"4848","1","1","1"
"4849","0.9375","0.9375","0.9375"
"4850","1","1","1"
"4851","0.96875","0.96875","0.96875"
"4852","1","1","1"
"4853","0.96875","0.96875","0.96875"
"4854","0.96875","0.96875","0.96875"
"4855","1","1","1"
"4856","1","1","1"
"4857","0.96875","0.96875","0.96875"
"4858","1","1","1"
"4859","1","1","1"
"4860","1","1","1"
"4861","1","1","1"
"4862","1","1","1"
"4863","1","1","1"
"4864","1","1","1"
"4865","1","1","1"
"4866","0.96875","0.96875","0.96875"
"4867","1","1","1"
"4868","1","1","1"
"4869","1","1","1"
"4870","0.9375","0.9375","0.9375"
"4871","0.96875","0.96875","0.96875"
"4872","1","1","1"
"4873","1","1","1"
"4874","0.96875","0.96875","0.96875"
"4875","1","1","1"
"4876","0.96875","0.96875","0.96875"
"4877","1","1","1"
"4878","1","1","1"
"4879","1","1","1"
"4880","1","1","1"
"4881","1","1","1"
"4882","1","1","1"
"4883","0.96875","0.96875","0.96875"
"4884","0.96875","0.96875","0.96875"
"4885","1","1","1"
"4886","1","1","1"
"4888","0.96875","0.96875","0.96875"
"4889","1","1","1"
"4890","1","1","1"
"4891","0.96875","0.96875","0.96875"
"4892","1","1","1"
"4893","1","1","1"
"4894","1","1","1"
"4895","0.9375","0.9375","0.9375"
"4896","1","1","1"
"4897","1","1","1"
"4898","1","1","1"
"4899","1","1","1"
"4900","1","1","1"
"4901","1","1","1"
"4902","0.96875","0.96875","0.96875"
"4903","1","1","1"
"4904","0.96875","0.96875","0.96875"
"4905","0.96875","0.96875","0.96875"
"4906","1","1","1"
"4907","1","1","1"
"4908","0.96875","0.96875","0.96875"
"4909","1","1","1"
"4910","1","1","1"
"4911","1","1","1"
"4912","1","1","1"
"4913","0.96875","0.96875","0.96875"
"4914","0.96875","0.96875","0.96875"
"4915","1","1","1"
"4916","1","1","1"
"4917","1","1","1"
"4918","1","1","1"
"4919","0.9375","0.9375","0.9375"
"4920","1","1","1"
"4921","1","1","1"
"4922","1","1","1"
"4923","1","1","1"
"4924","1","1","1"
"4925","0.90625","0.90625","0.90625"
"4926","1","1","1"
"4927","0.96875","0.96875","0.96875"
"4928","1","1","1"
"4929","1","1","1"
"4930","1","1","1"
"4931","1","1","1"
"4932","0.9375","0.9375","0.9375"
"4933","0.96875","0.96875","0.96875"
"4934","0.96875","0.96875","0.96875"
"4935","1","1","1"
"4936","1","1","1"
"4937","0.96875","0.96875","0.96875"
"4938","1","1","1"
"4939","0.96875","0.96875","0.96875"
"4940","0.96875","0.96875","0.96875"
"4941","1","1","1"
"4942","1","1","1"
"4943","0.96875","0.96875","0.96875"
"4944","0.96875","0.96875","0.96875"
"4945","1","1","1"
"4946","1","1","1"
"4947","1","1","1"
"4948","1","1","1"
"4949","1","1","1"
"4950","1","1","1"
"4951","1","1","1"
"4952","1","1","1"
"4953","1","1","1"
"4954","1","1","1"
"4955","1","1","1"
"4956","0.96875","0.96875","0.96875"
"4957","0.96875","0.96875","0.96875"
"4958","1","1","1"
"4959","1","1","1"
"4960","1","1","1"
"4961","1","1","1"
"4962","1","1","1"
"4963","0.96875","0.96875","0.96875"
"4964","1","1","1"
"4965","1","1","1"
"4966","1","1","1"
"4967","1","1","1"
"4968","0.96875","0.96875","0.96875"
"4969","1","1","1"
"4970","1","1","1"
"4971","0.96875","0.96875","0.96875"
"4972","0.96875","0.96875","0.96875"
"4973","1","1","1"
"4974","1","1","1"
"4975","1","1","1"
"4976","0.96875","0.96875","0.96875"
"4977","1","1","1"
"4978","0.96875","0.96875","0.96875"
"4979","1","1","1"
"4980","0.9375","0.9375","0.9375"
"4981","0.96875","0.96875","0.96875"
"4982","1","1","1"
"4983","1","1","1"
"4984","0.9375","0.9375","0.9375"
"4985","1","1","1"
"4986","1","1","1"
"4987","1","1","1"
"4988","1","1","1"
"4989","1","1","1"
"4990","0.96875","0.96875","0.96875"
"4991","1","1","1"
"4992","0.96875","0.96875","0.96875"
"4993","1","1","1"
"4994","0.9375","0.9375","0.9375"
"4995","0.96875","0.96875","0.96875"
"4996","1","1","1"
"4997","1","1","1"
"4998","1","1","1"
"4999","1","1","1"
"5000","1","1","1"
"5001","1","1","1"
"5002","1","1","1"
"5003","0.9375","0.9375","0.9375"
"5004","0.96875","0.96875","0.96875"
"5005","1","1","1"
"5006","0.96875","0.96875","0.96875"
"5007","1","1","1"
"5008","0.96875","0.96875","0.96875"
"5009","1","1","1"
"5010","1","1","1"
"5011","0.96875","0.96875","0.96875"
"5012","1","1","1"
"5013","1","1","1"
"5014","1","1","1"
"5015","1","1","1"
"5016","1","1","1"
"5017","1","1","1"
"5018","1","1","1"
"5019","0.96875","0.96875","0.96875"
"5020","1","1","1"
"5021","1","1","1"
"5022","1","1","1"
"5023","0.96875","0.96875","0.96875"
"5024","1","1","1"
"5025","1","1","1"
"5026","0.96875","0.96875","0.96875"
"5027","0.96875","0.96875","0.96875"
"5028","1","1","1"
"5029","1","1","1"
"5030","1","1","1"
"5031","0.96875","0.96875","0.96875"
"5032","0.96875","0.96875","0.96875"
"5033","1","1","1"
"5034","0.9375","0.9375","0.9375"
"5035","0.96875","0.96875","0.96875"
"5036","1","1","1"
"5037","1","1","1"
"5038","0.96875","0.96875","0.96875"
"5039","1","1","1"
"5040","1","1","1"
"5041","1","1","1"
"5042","1","1","1"
"5043","1","1","1"
"5044","1","1","1"
"5045","1","1","1"
"5046","0.96875","0.96875","0.96875"
"5047","0.96875","0.96875","0.96875"
"5048","1","1","1"
"5049","1","1","1"
"5050","0.96875","0.96875","0.96875"
"5051","1","1","1"
"5052","1","1","1"
"5053","1","1","1"
"5054","0.96875","0.96875","0.96875"
"5055","0.9375","0.9375","0.9375"
"5056","1","1","1"
"5057","0.96875","0.96875","0.96875"
"5058","1","1","1"
"5059","1","1","1"
"5060","1","1","1"
"5061","1","1","1"
"5062","1","1","1"
"5063","1","1","1"
"5064","0.96875","0.96875","0.96875"
"5065","1","1","1"
"5066","0.96875","0.96875","0.96875"
"5067","0.96875","0.96875","0.96875"
"5068","0.96875","0.96875","0.96875"
"5069","1","1","1"
"5070","0.96875","0.96875","0.96875"
"5071","0.96875","0.96875","0.96875"
"5072","1","1","1"
"5073","1","1","1"
"5074","0.96875","0.96875","0.96875"
"5075","0.96875","0.96875","0.96875"
"5076","0.96875","0.96875","0.96875"
"5077","0.96875","0.96875","0.96875"
"5078","1","1","1"
"5079","0.96875","0.96875","0.96875"
"5080","1","1","1"
"5081","0.96875","0.96875","0.96875"
"5082","0.9375","0.9375","0.9375"
"5083","1","1","1"
"5084","1","1","1"
"5085","0.96875","0.96875","0.96875"
"5086","0.96875","0.96875","0.96875"
"5087","1","1","1"
"5088","1","1","1"
"5089","1","1","1"
"5090","1","1","1"
"5091","1","1","1"
"5092","1","1","1"
"5093","0.96875","0.96875","0.96875"
"5094","1","1","1"
"5095","1","1","1"
"5096","1","1","1"
"5097","1","1","1"
"5098","1","1","1"
"5099","0.96875","0.96875","0.96875"
"5100","1","1","1"
"5101","0.96875","0.96875","0.96875"
"5102","0.96875","0.96875","0.96875"
"5103","1","1","1"
"5104","0.96875","0.96875","0.96875"
"5105","1","1","1"
"5106","0.96875","0.96875","0.96875"
"5107","1","1","1"
"5108","1","1","1"
"5109","1","1","1"
"5110","0.96875","0.96875","0.96875"
"5111","1","1","1"
"5112","0.96875","0.96875","0.96875"
"5113","1","1","1"
"5114","1","1","1"
"5115","1","1","1"
"5116","0.96875","0.96875","0.96875"
"5117","1","1","1"
"5118","1","1","1"
"5119","1","1","1"
"5120","1","1","1"
"5121","1","1","1"
"5122","0.96875","0.96875","0.96875"
"5123","1","1","1"
"5124","1","1","1"
"5125","1","1","1"
"5126","1","1","1"
"5127","0.9375","0.9375","0.9375"
"5128","1","1","1"
"5129","1","1","1"
"5130","0.96875","0.96875","0.96875"
"5131","0.9375","0.9375","0.9375"
"5132","1","1","1"
"5133","1","1","1"
"5134","1","1","1"
"5135","1","1","1"
"5136","1","1","1"
"5137","1","1","1"
"5138","0.96875","0.96875","0.96875"
"5139","0.96875","0.96875","0.96875"
"5140","0.96875","0.96875","0.96875"
"5141","1","1","1"
"5142","1","1","1"
"5143","1","1","1"
"5144","0.96875","0.96875","0.96875"
"5145","0.96875","0.96875","0.96875"
"5146","0.96875","0.96875","0.96875"
"5147","1","1","1"
"5148","1","1","1"
"5149","0.9375","0.9375","0.9375"
"5150","0.96875","0.96875","0.96875"
"5151","0.96875","0.96875","0.96875"
"5152","1","1","1"
"5153","1","1","1"
"5154","1","1","1"
"5155","1","1","1"
"5156","0.96875","0.96875","0.96875"
"5157","0.96875","0.96875","0.96875"
"5158","1","1","1"
"5159","1","1","1"
"5160","0.96875","0.96875","0.96875"
"5161","1","1","1"
"5162","1","1","1"
"5163","0.96875","0.96875","0.96875"
"5164","0.96875","0.96875","0.96875"
"5165","0.96875","0.96875","0.96875"
"5166","1","1","1"
"5167","1","1","1"
"5168","0.9375","0.9375","0.9375"
"5169","0.9375","0.9375","0.9375"
"5170","0.96875","0.96875","0.96875"
"5171","1","1","1"
"5172","1","1","1"
"5173","1","1","1"
"5174","1","1","1"
"5175","1","1","1"
"5176","1","1","1"
"5177","1","1","1"
"5178","1","1","1"
"5179","1","1","1"
"5180","1","1","1"
"5181","1","1","1"
"5182","0.96875","0.96875","0.96875"
"5183","1","1","1"
"5184","1","1","1"
"5185","0.96875","0.96875","0.96875"
"5186","1","1","1"
"5187","1","1","1"
"5188","0.96875","0.96875","0.96875"
"5189","1","1","1"
"5190","0.9375","0.9375","0.9375"
"5191","1","1","1"
"5192","0.96875","0.96875","0.96875"
"5193","1","1","1"
"5194","1","1","1"
"5195","1","1","1"
"5196","1","1","1"
"5197","1","1","1"
"5198","1","1","1"
"5199","0.96875","0.96875","0.96875"
"5200","0.96875","0.96875","0.96875"
"5201","0.96875","0.96875","0.96875"
"5202","1","1","1"
"5203","1","1","1"
"5204","0.96875","0.96875","0.96875"
"5205","1","1","1"
"5206","1","1","1"
"5207","0.96875","0.96875","0.96875"
"5208","1","1","1"
"5209","0.96875","0.96875","0.96875"
"5210","1","1","1"
"5211","0.96875","0.96875","0.96875"
"5212","0.96875","0.96875","0.96875"
"5213","1","1","1"
"5214","0.96875","0.96875","0.96875"
"5215","1","1","1"
"5216","0.96875","0.96875","0.96875"
"5217","1","1","1"
"5218","1","1","1"
"5219","1","1","1"
"5220","1","1","1"
"5221","1","1","1"
